oi,year_1,year_2,label,hat_solar,dach_erkennbar,haus_im_bau,dach_gereinigt,link_1,link_2,klasse,geom,klasse_1
DENW22AL40000LDl,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=960&height=667&bbox=362693.248%2C5707170.916%2C362713.005%2C5707184.639&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=960&height=667&bbox=362693.248%2C5707170.916%2C362713.005%2C5707184.639&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((362693.248 5707180.558, 362693.469 5707180.601, 362695.935 5707181.149, 362703.267 5707182.777, 362711.651 5707184.639, 362713.005 5707178.424, 362704.47 5707176.495, 362704.146 5707177.957, 362700.786 5707177.184, 362701.82 5707172.431, 362695.311 5707170.916, 362693.248 5707180.558))",0.4999886862897256
DENW22AL40000LFT,2021,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=871&height=735&bbox=361704.41%2C5706397.159%2C361718.104%2C5706408.705&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=871&height=735&bbox=361704.41%2C5706397.159%2C361718.104%2C5706408.705&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((361704.41 5706405.282, 361708.746 5706406.596, 361708.98 5706406.667, 361709.198 5706406.733, 361709.42 5706406.8, 361711.452 5706407.415, 361715.711 5706408.705, 361718.104 5706400.492, 361706.803 5706397.159, 361704.41 5706405.282))",0.4999886862897256
DENW22AL400008Pl,2022,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=998&height=641&bbox=362492.175%2C5707627.042%2C362509.226%2C5707637.995&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=998&height=641&bbox=362492.175%2C5707627.042%2C362509.226%2C5707637.995&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.4999886862897256,"POLYGON ((362492.175 5707629.406, 362493.408 5707637.995, 362499.117 5707637.112, 362502.23 5707636.63, 362509.226 5707635.548, 362507.847 5707627.042, 362492.175 5707629.406))",0.4999886862897256
DENW22AL400008Sp,2021,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=811&height=789&bbox=363930.35%2C5708721.432%2C363942.847%2C5708733.583&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=811&height=789&bbox=363930.35%2C5708721.432%2C363942.847%2C5708733.583&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((363930.35 5708726.652, 363934.912 5708733.583, 363942.847 5708728.379, 363938.206 5708721.432, 363935.907 5708722.961, 363930.35 5708726.652))",0.4999886862897256
DENW22AL400008Pl,2022,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=998&height=641&bbox=362492.175%2C5707627.042%2C362509.226%2C5707637.995&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=998&height=641&bbox=362492.175%2C5707627.042%2C362509.226%2C5707637.995&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.4999886862897256,"POLYGON ((362492.175 5707629.406, 362493.408 5707637.995, 362499.117 5707637.112, 362502.23 5707636.63, 362509.226 5707635.548, 362507.847 5707627.042, 362492.175 5707629.406))",0.4999886862897256
DENW22AL400008Sp,2020,2022,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=811&height=789&bbox=363930.35%2C5708721.432%2C363942.847%2C5708733.583&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=811&height=789&bbox=363930.35%2C5708721.432%2C363942.847%2C5708733.583&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,0.4999886862897256,"POLYGON ((363930.35 5708726.652, 363934.912 5708733.583, 363942.847 5708728.379, 363938.206 5708721.432, 363935.907 5708722.961, 363930.35 5708726.652))",0.4999886862897256
DENW06AL0003vsgn,2020,2023,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=818&height=783&bbox=387068.294%2C5688906.153%2C387076.063%2C5688913.586&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=818&height=783&bbox=387068.294%2C5688906.153%2C387076.063%2C5688913.586&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.0006542205810546875,"POLYGON ((387068.294 5688911.021, 387073.729 5688913.586, 387076.063 5688908.783, 387070.654 5688906.153, 387068.294 5688911.021))",0.0006542205810546875
DENW06AL0003vsgn,2022,2023,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=818&height=783&bbox=387068.294%2C5688906.153%2C387076.063%2C5688913.586&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=818&height=783&bbox=387068.294%2C5688906.153%2C387076.063%2C5688913.586&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.0006542205810546875,"POLYGON ((387068.294 5688911.021, 387073.729 5688913.586, 387076.063 5688908.783, 387070.654 5688906.153, 387068.294 5688911.021))",0.0006542205810546875
DENW06AL0003vsgn,2021,2023,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=818&height=783&bbox=387068.294%2C5688906.153%2C387076.063%2C5688913.586&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=818&height=783&bbox=387068.294%2C5688906.153%2C387076.063%2C5688913.586&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.0006542205810546875,"POLYGON ((387068.294 5688911.021, 387073.729 5688913.586, 387076.063 5688908.783, 387070.654 5688906.153, 387068.294 5688911.021))",0.0006542205810546875
DENW06AL0003kRW9,2022,2023,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.0003071427345275879,"POLYGON ((387660.705 5685569.802, 387673.988 5685576.076, 387677.823 5685567.958, 387664.539 5685561.684, 387660.705 5685569.802))",0.0003071427345275879
DENW06AL0003kRW9,2020,2023,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.0003071427345275879,"POLYGON ((387660.705 5685569.802, 387673.988 5685576.076, 387677.823 5685567.958, 387664.539 5685561.684, 387660.705 5685569.802))",0.0003071427345275879
DENW06AL0003kRW9,2021,2023,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.0003071427345275879,"POLYGON ((387660.705 5685569.802, 387673.988 5685576.076, 387677.823 5685567.958, 387664.539 5685561.684, 387660.705 5685569.802))",0.0003071427345275879
DENW06AL0003kRW9,2021,2024,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003071427345275879,"POLYGON ((387660.705 5685569.802, 387673.988 5685576.076, 387677.823 5685567.958, 387664.539 5685561.684, 387660.705 5685569.802))",0.0003071427345275879
DENW06AL0003kRW9,2020,2024,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003071427345275879,"POLYGON ((387660.705 5685569.802, 387673.988 5685576.076, 387677.823 5685567.958, 387664.539 5685561.684, 387660.705 5685569.802))",0.0003071427345275879
DENW06AL0003kRW9,2022,2024,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003071427345275879,"POLYGON ((387660.705 5685569.802, 387673.988 5685576.076, 387677.823 5685567.958, 387664.539 5685561.684, 387660.705 5685569.802))",0.0003071427345275879
DENW06AL0003kRW9,2023,2024,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=872&height=734&bbox=387660.705%2C5685561.684%2C387677.823%2C5685576.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003071427345275879,"POLYGON ((387660.705 5685569.802, 387673.988 5685576.076, 387677.823 5685567.958, 387664.539 5685561.684, 387660.705 5685569.802))",0.0003071427345275879
DENW22AL3Vt00029,2022,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=634&height=1009&bbox=361617.306%2C5694129.902%2C361623.358%2C5694139.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=634&height=1009&bbox=361617.306%2C5694129.902%2C361623.358%2C5694139.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0007306933403015137,"POLYGON ((361617.306 5694138.633, 361621.486 5694139.527, 361623.358 5694130.775, 361619.275 5694129.902, 361617.714 5694137.203, 361617.616 5694137.182, 361617.306 5694138.633))",0.0007306933403015137
DENW22AL3Vt00029,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=634&height=1009&bbox=361617.306%2C5694129.902%2C361623.358%2C5694139.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=634&height=1009&bbox=361617.306%2C5694129.902%2C361623.358%2C5694139.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0007306933403015137,"POLYGON ((361617.306 5694138.633, 361621.486 5694139.527, 361623.358 5694130.775, 361619.275 5694129.902, 361617.714 5694137.203, 361617.616 5694137.182, 361617.306 5694138.633))",0.0007306933403015137
DENW22AL3Vt00029,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=634&height=1009&bbox=361617.306%2C5694129.902%2C361623.358%2C5694139.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=634&height=1009&bbox=361617.306%2C5694129.902%2C361623.358%2C5694139.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.0007306933403015137,"POLYGON ((361617.306 5694138.633, 361621.486 5694139.527, 361623.358 5694130.775, 361619.275 5694129.902, 361617.714 5694137.203, 361617.616 5694137.182, 361617.306 5694138.633))",0.0007306933403015137
DENW22AL3Vt00029,2021,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=634&height=1009&bbox=361617.306%2C5694129.902%2C361623.358%2C5694139.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=634&height=1009&bbox=361617.306%2C5694129.902%2C361623.358%2C5694139.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.0007306933403015137,"POLYGON ((361617.306 5694138.633, 361621.486 5694139.527, 361623.358 5694130.775, 361619.275 5694129.902, 361617.714 5694137.203, 361617.616 5694137.182, 361617.306 5694138.633))",0.0007306933403015137
DENW22AL3Vt00029,2022,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=634&height=1009&bbox=361617.306%2C5694129.902%2C361623.358%2C5694139.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=634&height=1009&bbox=361617.306%2C5694129.902%2C361623.358%2C5694139.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.0007306933403015137,"POLYGON ((361617.306 5694138.633, 361621.486 5694139.527, 361623.358 5694130.775, 361619.275 5694129.902, 361617.714 5694137.203, 361617.616 5694137.182, 361617.306 5694138.633))",0.0007306933403015137
DENW22AL3Vt00029,2021,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=634&height=1009&bbox=361617.306%2C5694129.902%2C361623.358%2C5694139.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=634&height=1009&bbox=361617.306%2C5694129.902%2C361623.358%2C5694139.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0007306933403015137,"POLYGON ((361617.306 5694138.633, 361621.486 5694139.527, 361623.358 5694130.775, 361619.275 5694129.902, 361617.714 5694137.203, 361617.616 5694137.182, 361617.306 5694138.633))",0.0007306933403015137
DENW34AL00008wgW,2021,2022,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=996&height=642&bbox=335385.127%2C5729541.208%2C335410.076%2C5729557.289&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=996&height=642&bbox=335385.127%2C5729541.208%2C335410.076%2C5729557.289&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,0.0012188851833343506,"POLYGON ((335388.01 5729541.208, 335385.127 5729550.948, 335407.173 5729557.289, 335410.076 5729547.583, 335388.01 5729541.208))",0.0012188851833343506
DENW34AL00008wgW,2021,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=996&height=642&bbox=335385.127%2C5729541.208%2C335410.076%2C5729557.289&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=996&height=642&bbox=335385.127%2C5729541.208%2C335410.076%2C5729557.289&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.0012188851833343506,"POLYGON ((335388.01 5729541.208, 335385.127 5729550.948, 335407.173 5729557.289, 335410.076 5729547.583, 335388.01 5729541.208))",0.0012188851833343506
DENW34AL00008wgW,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=996&height=642&bbox=335385.127%2C5729541.208%2C335410.076%2C5729557.289&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=996&height=642&bbox=335385.127%2C5729541.208%2C335410.076%2C5729557.289&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,0.0012188851833343506,"POLYGON ((335388.01 5729541.208, 335385.127 5729550.948, 335407.173 5729557.289, 335410.076 5729547.583, 335388.01 5729541.208))",0.0012188851833343506
DENW34AL00008wgW,2021,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=996&height=642&bbox=335385.127%2C5729541.208%2C335410.076%2C5729557.289&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=996&height=642&bbox=335385.127%2C5729541.208%2C335410.076%2C5729557.289&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0012188851833343506,"POLYGON ((335388.01 5729541.208, 335385.127 5729550.948, 335407.173 5729557.289, 335410.076 5729547.583, 335388.01 5729541.208))",0.0012188851833343506
DENW34AL00008wgW,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=996&height=642&bbox=335385.127%2C5729541.208%2C335410.076%2C5729557.289&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=996&height=642&bbox=335385.127%2C5729541.208%2C335410.076%2C5729557.289&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0012188851833343506,"POLYGON ((335388.01 5729541.208, 335385.127 5729550.948, 335407.173 5729557.289, 335410.076 5729547.583, 335388.01 5729541.208))",0.0012188851833343506
DENW34AL00008wgW,2020,2022,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=996&height=642&bbox=335385.127%2C5729541.208%2C335410.076%2C5729557.289&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=996&height=642&bbox=335385.127%2C5729541.208%2C335410.076%2C5729557.289&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,0.0012188851833343506,"POLYGON ((335388.01 5729541.208, 335385.127 5729550.948, 335407.173 5729557.289, 335410.076 5729547.583, 335388.01 5729541.208))",0.0012188851833343506
DENW04AL10005eh3,2020,2022,0,false,false,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,5.620718002319336e-05,"POLYGON ((412890.864 5728177.579, 412899.829 5728177.826, 412899.943 5728174.574, 412897.639 5728174.52, 412897.633 5728174.769, 412890.976 5728174.586, 412890.864 5728177.579))",5.620718002319336e-05
DENW04AL10005eh3,2021,2023,0,false,false,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,5.620718002319336e-05,"POLYGON ((412890.864 5728177.579, 412899.829 5728177.826, 412899.943 5728174.574, 412897.639 5728174.52, 412897.633 5728174.769, 412890.976 5728174.586, 412890.864 5728177.579))",5.620718002319336e-05
DENW04AL10005eh3,2020,2023,0,false,false,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,5.620718002319336e-05,"POLYGON ((412890.864 5728177.579, 412899.829 5728177.826, 412899.943 5728174.574, 412897.639 5728174.52, 412897.633 5728174.769, 412890.976 5728174.586, 412890.864 5728177.579))",5.620718002319336e-05
DENW04AL10005eh3,2021,2022,0,false,false,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,5.620718002319336e-05,"POLYGON ((412890.864 5728177.579, 412899.829 5728177.826, 412899.943 5728174.574, 412897.639 5728174.52, 412897.633 5728174.769, 412890.976 5728174.586, 412890.864 5728177.579))",5.620718002319336e-05
DENW04AL10005eh3,2023,2024,0,false,false,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,5.620718002319336e-05,"POLYGON ((412890.864 5728177.579, 412899.829 5728177.826, 412899.943 5728174.574, 412897.639 5728174.52, 412897.633 5728174.769, 412890.976 5728174.586, 412890.864 5728177.579))",5.620718002319336e-05
DENW04AL10005eh3,2021,2024,0,false,false,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,5.620718002319336e-05,"POLYGON ((412890.864 5728177.579, 412899.829 5728177.826, 412899.943 5728174.574, 412897.639 5728174.52, 412897.633 5728174.769, 412890.976 5728174.586, 412890.864 5728177.579))",5.620718002319336e-05
DENW04AL10005eh3,2020,2024,0,false,false,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1326&height=483&bbox=412890.864%2C5728174.52%2C412899.943%2C5728177.826&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,5.620718002319336e-05,"POLYGON ((412890.864 5728177.579, 412899.829 5728177.826, 412899.943 5728174.574, 412897.639 5728174.52, 412897.633 5728174.769, 412890.976 5728174.586, 412890.864 5728177.579))",5.620718002319336e-05
