oi,year_1,year_2,label,hat_solar,dach_erkennbar,haus_im_bau,dach_gereinigt,link_1,link_2,geom
DENW06AL0004VMu7,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=898&height=713&bbox=387101.199%2C5699728.642%2C387107.668%2C5699733.78&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=898&height=713&bbox=387101.199%2C5699728.642%2C387107.668%2C5699733.78&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((387101.199 5699731.826, 387106.493 5699733.78, 387107.668 5699730.598, 387102.374 5699728.642, 387101.199 5699731.826))"
DENW06AL0009XPoc,2021,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=762&height=840&bbox=374998.931%2C5696149.181%2C375004.323%2C5696155.131&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=762&height=840&bbox=374998.931%2C5696149.181%2C375004.323%2C5696155.131&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((374998.931 5696150.879, 375001.398 5696154.472, 375001.851 5696155.131, 375004.323 5696153.433, 375001.404 5696149.181, 374998.931 5696150.879))"
DENW06AL0009XPoc,2020,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=762&height=840&bbox=374998.931%2C5696149.181%2C375004.323%2C5696155.131&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=762&height=840&bbox=374998.931%2C5696149.181%2C375004.323%2C5696155.131&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((374998.931 5696150.879, 375001.398 5696154.472, 375001.851 5696155.131, 375004.323 5696153.433, 375001.404 5696149.181, 374998.931 5696150.879))"
DENW06AL0004VMu7,2021,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=898&height=713&bbox=387101.199%2C5699728.642%2C387107.668%2C5699733.78&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=898&height=713&bbox=387101.199%2C5699728.642%2C387107.668%2C5699733.78&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((387101.199 5699731.826, 387106.493 5699733.78, 387107.668 5699730.598, 387102.374 5699728.642, 387101.199 5699731.826))"
DENW34AL0002sUgk,2021,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=741&height=863&bbox=333188.911%2C5700076.699%2C333193.468%2C5700082.005&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=741&height=863&bbox=333188.911%2C5700076.699%2C333193.468%2C5700082.005&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((333189.224 5700082.005, 333193.468 5700081.742, 333193.155 5700076.699, 333188.911 5700076.962, 333189.224 5700082.005))"
DENW01AL1000CIjB,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=604&height=1059&bbox=376278.023%2C5704592.303%2C376289.207%2C5704611.903&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=604&height=1059&bbox=376278.023%2C5704592.303%2C376289.207%2C5704611.903&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((376278.023 5704610.685, 376288.954 5704611.903, 376289.207 5704609.615, 376280.408 5704608.639, 376282.197 5704592.501, 376280.1 5704592.303, 376279.076 5704601.269, 376278.023 5704610.685))"
DENW01ALND0000aY,2022,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=959&height=667&bbox=375463.789%2C5708311.476%2C375473.123%2C5708317.969&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=959&height=667&bbox=375463.789%2C5708311.476%2C375473.123%2C5708317.969&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((375463.789 5708312.079, 375464.185 5708317.969, 375473.123 5708317.369, 375472.769 5708311.476, 375463.789 5708312.079))"
DENW52AL00gekEkr,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=886&height=722&bbox=379534.215%2C5721914.045%2C379537.971%2C5721917.104&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=886&height=722&bbox=379534.215%2C5721914.045%2C379537.971%2C5721917.104&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((379534.394 5721917.104, 379537.971 5721916.95, 379537.845 5721914.045, 379536.245 5721914.115, 379534.215 5721914.202, 379534.394 5721917.104))"
DENW52AL00gekEkr,2020,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=886&height=722&bbox=379534.215%2C5721914.045%2C379537.971%2C5721917.104&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=886&height=722&bbox=379534.215%2C5721914.045%2C379537.971%2C5721917.104&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((379534.394 5721917.104, 379537.971 5721916.95, 379537.845 5721914.045, 379536.245 5721914.115, 379534.215 5721914.202, 379534.394 5721917.104))"
DENW06AL0003iZTV,2020,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=802&height=798&bbox=393110.437%2C5678839.068%2C393121.524%2C5678850.109&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=802&height=798&bbox=393110.437%2C5678839.068%2C393121.524%2C5678850.109&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((393110.437 5678841.643, 393112.946 5678850.109, 393121.524 5678847.55, 393120.677 5678844.675, 393119.024 5678839.068, 393118.823 5678839.128, 393110.437 5678841.643))"
DENW06AL0003iZTV,2021,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=802&height=798&bbox=393110.437%2C5678839.068%2C393121.524%2C5678850.109&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=802&height=798&bbox=393110.437%2C5678839.068%2C393121.524%2C5678850.109&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((393110.437 5678841.643, 393112.946 5678850.109, 393121.524 5678847.55, 393120.677 5678844.675, 393119.024 5678839.068, 393118.823 5678839.128, 393110.437 5678841.643))"
DENW06AL0003ynBg,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=871&height=735&bbox=380301.987%2C5679174.089%2C380308.385%2C5679179.489&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=871&height=735&bbox=380301.987%2C5679174.089%2C380308.385%2C5679179.489&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((380301.987 5679176.311, 380307.022 5679179.489, 380308.385 5679177.338, 380303.395 5679174.089, 380301.987 5679176.311))"
DENW06AL0003iZU3,2020,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=750&height=854&bbox=394301.848%2C5678966.905%2C394313.447%2C5678980.118&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=750&height=854&bbox=394301.848%2C5678966.905%2C394313.447%2C5678980.118&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((394301.848 5678970.029, 394306.152 5678980.118, 394307.743 5678979.434, 394313.447 5678976.98, 394309.125 5678966.905, 394301.848 5678970.029))"
DENW05AL10001Z10,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=818&height=782&bbox=376298.998%2C5710559.831%2C376315.624%2C5710575.716&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=818&height=782&bbox=376298.998%2C5710559.831%2C376315.624%2C5710575.716&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((376298.998 5710571.808, 376303.978 5710574.653, 376304.892 5710573.09, 376309.554 5710575.716, 376315.624 5710565.396, 376306.127 5710559.831, 376298.998 5710571.808))"
DENW05AL10001bpX,2022,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=874&height=732&bbox=376104.614%2C5710326.656%2C376127.725%2C5710346.008&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=874&height=732&bbox=376104.614%2C5710326.656%2C376127.725%2C5710346.008&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((376104.614 5710335.43, 376122.551 5710346.008, 376123.682 5710344.087, 376123.86 5710343.786, 376124.038 5710343.485, 376124.216 5710343.183, 376125.774 5710340.541, 376127.725 5710337.234, 376109.789 5710326.656, 376107.849 5710329.945, 376106.287 5710332.595, 376106.109 5710332.896, 376105.932 5710333.198, 376105.752 5710333.501, 376104.614 5710335.43))"
DENW05AL100028R1,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=696&height=920&bbox=377948.236%2C5710405.932%2C377954.563%2C5710414.295&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=696&height=920&bbox=377948.236%2C5710405.932%2C377954.563%2C5710414.295&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((377948.236 5710412.743, 377951.327 5710414.295, 377954.563 5710407.587, 377951.397 5710405.932, 377949.715 5710409.418, 377949.816 5710409.467, 377948.236 5710412.743))"
DENW05AL10001Z10,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=818&height=782&bbox=376298.998%2C5710559.831%2C376315.624%2C5710575.716&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=818&height=782&bbox=376298.998%2C5710559.831%2C376315.624%2C5710575.716&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((376298.998 5710571.808, 376303.978 5710574.653, 376304.892 5710573.09, 376309.554 5710575.716, 376315.624 5710565.396, 376306.127 5710559.831, 376298.998 5710571.808))"
DENW05AL10002Mxb,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=606&height=1055&bbox=377497.472%2C5713790.922%2C377503.834%2C5713801.995&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=606&height=1055&bbox=377497.472%2C5713790.922%2C377503.834%2C5713801.995&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((377497.472 5713791.27, 377497.524 5713792.244, 377498.037 5713801.995, 377503.834 5713801.652, 377503.266 5713791.897, 377503.21 5713790.922, 377497.472 5713791.27))"
DENW05AL10002Kn1,2021,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1085&height=590&bbox=377290.647%2C5712452.048%2C377302.372%2C5712458.417&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1085&height=590&bbox=377290.647%2C5712452.048%2C377302.372%2C5712458.417&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((377290.647 5712457.393, 377300.839 5712458.417, 377301.088 5712455.933, 377302.081 5712456.034, 377302.372 5712453.192, 377291.183 5712452.048, 377290.647 5712457.393))"
DENW05AL10002Kn1,2021,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1085&height=590&bbox=377290.647%2C5712452.048%2C377302.372%2C5712458.417&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1085&height=590&bbox=377290.647%2C5712452.048%2C377302.372%2C5712458.417&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((377290.647 5712457.393, 377300.839 5712458.417, 377301.088 5712455.933, 377302.081 5712456.034, 377302.372 5712453.192, 377291.183 5712452.048, 377290.647 5712457.393))"
DENW05AL10009B5b,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=923&height=693&bbox=376278.823%2C5713132.611%2C376284.901%2C5713137.174&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=923&height=693&bbox=376278.823%2C5713132.611%2C376284.901%2C5713137.174&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((376278.823 5713137.166, 376284.885 5713137.174, 376284.901 5713132.618, 376278.828 5713132.611, 376278.823 5713137.166))"
DENW05ALp00001At,2020,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=685&height=935&bbox=376980.389%2C5713544.719%2C376986.902%2C5713553.61&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=685&height=935&bbox=376980.389%2C5713544.719%2C376986.902%2C5713553.61&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((376980.389 5713552.367, 376983.506 5713553.267, 376984.695 5713553.61, 376986.902 5713545.961, 376982.596 5713544.719, 376982.379 5713545.471, 376981.901 5713547.124, 376980.903 5713550.585, 376980.584 5713551.693, 376980.389 5713552.367))"
DENW05AL10009BAv,2023,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=795&height=805&bbox=376408.82%2C5713166.005%2C376415.986%2C5713173.266&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=795&height=805&bbox=376408.82%2C5713166.005%2C376415.986%2C5713173.266&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((376408.82 5713170.512, 376413.057 5713173.266, 376415.986 5713168.759, 376411.749 5713166.005, 376408.82 5713170.512))"
DENW05AL2Q000067,2021,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=805&height=795&bbox=379203.717%2C5712389.006%2C379210.805%2C5712396.008&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=805&height=795&bbox=379203.717%2C5712389.006%2C379210.805%2C5712396.008&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((379203.717 5712389.945, 379204.077 5712392.341, 379204.629 5712396.008, 379210.805 5712395.066, 379209.889 5712389.006, 379203.717 5712389.945))"
DENW05AL10009BAv,2022,2023,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=795&height=805&bbox=376408.82%2C5713166.005%2C376415.986%2C5713173.266&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=795&height=805&bbox=376408.82%2C5713166.005%2C376415.986%2C5713173.266&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((376408.82 5713170.512, 376413.057 5713173.266, 376415.986 5713168.759, 376411.749 5713166.005, 376408.82 5713170.512))"
DENW12AL0000ewqC,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1126&height=568&bbox=414494.298%2C5716632.113%2C414506.257%2C5716638.151&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1126&height=568&bbox=414494.298%2C5716632.113%2C414506.257%2C5716638.151&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((414494.298 5716633.04, 414494.64 5716638.151, 414495.987 5716638.018, 414499.515 5716637.67, 414499.111 5716633.587, 414506.257 5716632.88, 414506.146 5716632.113, 414499.061 5716632.721, 414499.055 5716632.648, 414494.298 5716633.04))"
DENW12AL0000ewqC,2020,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1126&height=568&bbox=414494.298%2C5716632.113%2C414506.257%2C5716638.151&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1126&height=568&bbox=414494.298%2C5716632.113%2C414506.257%2C5716638.151&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((414494.298 5716633.04, 414494.64 5716638.151, 414495.987 5716638.018, 414499.515 5716637.67, 414499.111 5716633.587, 414506.257 5716632.88, 414506.146 5716632.113, 414499.061 5716632.721, 414499.055 5716632.648, 414494.298 5716633.04))"
DENW04AL1000Ca70,2020,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=692&height=925&bbox=424142.22%2C5716728.031%2C424152.136%2C5716741.297&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=692&height=925&bbox=424142.22%2C5716728.031%2C424152.136%2C5716741.297&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((424142.22 5716735.492, 424142.836 5716735.569, 424142.236 5716740.366, 424142.479 5716740.393, 424147.664 5716740.963, 424150.699 5716741.297, 424152.129 5716729.022, 424152.136 5716728.963, 424152.066 5716728.955, 424143.838 5716728.038, 424143.778 5716728.031, 424143.77 5716728.1, 424142.982 5716734.397, 424142.366 5716734.32, 424142.22 5716735.492))"
DENW04AL1000Ca70,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=692&height=925&bbox=424142.22%2C5716728.031%2C424152.136%2C5716741.297&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=692&height=925&bbox=424142.22%2C5716728.031%2C424152.136%2C5716741.297&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((424142.22 5716735.492, 424142.836 5716735.569, 424142.236 5716740.366, 424142.479 5716740.393, 424147.664 5716740.963, 424150.699 5716741.297, 424152.129 5716729.022, 424152.136 5716728.963, 424152.066 5716728.955, 424143.838 5716728.038, 424143.778 5716728.031, 424143.77 5716728.1, 424142.982 5716734.397, 424142.366 5716734.32, 424142.22 5716735.492))"
DENW34AL00022Xrs,2020,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=800&height=800&bbox=325801.814%2C5722908.494%2C325808.345%2C5722915.027&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=800&height=800&bbox=325801.814%2C5722908.494%2C325808.345%2C5722915.027&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((325803.628 5722908.494, 325801.814 5722913.26, 325806.555 5722915.027, 325808.345 5722910.262, 325803.628 5722908.494))"
DENW34AL0000dacU,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=658&height=973&bbox=328605.379%2C5721987.099%2C328617.485%2C5722005.01&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=658&height=973&bbox=328605.379%2C5721987.099%2C328617.485%2C5722005.01&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((328617.485 5722004.241, 328616.176 5721987.099, 328605.379 5721987.923, 328605.398 5721988.163, 328606.398 5721988.091, 328606.994 5721996.419, 328605.984 5721996.492, 328606.595 5722005.01, 328617.485 5722004.241))"
DENW34AL0000qS7Q,2022,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=808&height=792&bbox=332553.326%2C5722261.783%2C332562.097%2C5722270.376&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=808&height=792&bbox=332553.326%2C5722261.783%2C332562.097%2C5722270.376&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((332553.326 5722270.118, 332561.927 5722270.376, 332562.097 5722262.023, 332561.848 5722262.016, 332557.597 5722261.897, 332553.537 5722261.783, 332553.326 5722270.118))"
DENW34AL0000WPDk,2020,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=865&height=740&bbox=339179.731%2C5722533.214%2C339188.912%2C5722541.074&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=865&height=740&bbox=339179.731%2C5722533.214%2C339188.912%2C5722541.074&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((339179.732 5722536.962, 339179.731 5722541.074, 339179.936 5722541.065, 339188.912 5722540.685, 339188.866 5722535.617, 339188.729 5722535.618, 339188.708 5722533.214, 339179.732 5722533.398, 339179.732 5722536.962))"
DENW52AL00bGeAuG,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=860&height=744&bbox=371572.167%2C5720398.131%2C371582.456%2C5720407.038&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=860&height=744&bbox=371572.167%2C5720398.131%2C371582.456%2C5720407.038&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((371572.167 5720398.545, 371572.506 5720407.038, 371582.456 5720406.687, 371582.107 5720398.131, 371572.167 5720398.545))"
DENW52AL00fuBttm,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=621&height=1030&bbox=366777.25%2C5724969.45%2C366781.532%2C5724976.55&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=621&height=1030&bbox=366777.25%2C5724969.45%2C366781.532%2C5724976.55&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((366777.25 5724969.562, 366777.436 5724976.55, 366781.532 5724976.441, 366781.346 5724969.45, 366777.25 5724969.562))"
